Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
322,4217.0,0.0,1995.0,105.0,19.0,6118.0,4.632944867064292e-05,0.2649,0.2649,0.0,4479.71675658226,,,,0.0004166206842152557,0.0002947451203419825,0.001144210807979107,0.00012205985694890842,0.0001,0.0,0.0001,0.0001,0.15645435,0.10764784,0.41581652,0.02868997,0.2649,0.0,0.2649,0.2649,,,,,,,,,,,,,,,,,,,,,0.3518343,0.036581885,0.4380158,0.28025323,0.3480163621611479,0.033335372042155746,0.49660000000000004,0.18600000000000005,2.5810316384295433e-05,1.7171085655665217e-05,7.094538865830261e-05,4.833331280389763e-06
323,4236.0,0.0,1995.0,105.0,19.0,6137.0,4.2932340200284225e-05,0.32799999999999996,0.32799999999999996,0.0,4488.346612691879,,,,0.000411361984636945,0.00020727196419792902,0.0008559889392927289,0.00013839938037563115,0.0001,0.0,0.0001,0.0001,0.18966195,0.09635744,0.3561535,0.041805826,0.328,5.551115123125783e-17,0.32799999999999996,0.32799999999999996,,,,,,,,,,,,,,,,,,,,,0.3485175,0.029980186,0.4101636,0.31405005,0.34767531799367735,0.02825290970698355,0.4223489761352539,0.21230000000000004,3.059855778538447e-05,1.9279545400440783e-05,7.815121569710338e-05,5.3939878059153335e-06
324,4255.0,0.0,1995.0,105.0,19.0,6156.0,3.9784324829250395e-05,0.36639999999999995,0.36639999999999995,0.0,4497.730665206909,,,,0.00035208210586764227,0.00018766407642582475,0.0008703110506758094,0.00012182439240859821,0.0001,0.0,0.0001,0.0001,0.14617966,0.089193575,0.3471123,0.031091062,0.3663999999999999,5.551115123125783e-17,0.36639999999999995,0.36639999999999995,,,,,,,,,,,,,,,,,,,,,0.3450162,0.028015727,0.42272413,0.31016287,0.3455291468274676,0.02984772163448284,0.49660000000000004,0.17259999999999998,2.4738313526957285e-05,1.613300864101698e-05,4.978460042701853e-05,5.802722698194012e-07
325,4274.0,0.0,1995.0,105.0,19.0,6175.0,3.686713779718047e-05,0.3095,0.3095,0.0,4506.713684082031,,,,0.00026149735155437764,0.00012776770029743285,0.0005809052963741124,7.565678970422596e-05,0.0001,0.0,0.0001,0.0001,0.13368012,0.063676104,0.2678262,0.034435607,0.3095,0.0,0.3095,0.3095,,,,,,,,,,,,,,,,,,,,,0.34283522,0.024523444,0.39515173,0.3144464,0.3449289979392456,0.027487353241930364,0.4136810302734375,0.17259999999999998,2.6728197477930136e-05,1.7367507652889132e-05,6.302730461083534e-05,1.2411526124303763e-06
326,4293.0,0.0,1995.0,105.0,19.0,6194.0,3.4163853607916113e-05,0.3788,0.3788,1.0,4524.123742580414,0.3739,0.3739,0.0,0.00022227968090899393,9.60424212491381e-05,0.0004429238324519247,9.511523967375979e-05,0.0001,0.0,0.0001,0.0001,0.060096927,0.024230156,0.122384734,0.018471323,0.3788,0.0,0.3788,0.3788,,,,,,,,,,,,,,,,,,,,,0.34058726,0.021538544,0.4121857,0.32119837,0.3401424480104612,0.023109629352001736,0.49660000000000004,0.1775,2.64005424261351e-05,1.6550549861798606e-05,6.205452049908115e-05,4.057445955174817e-06
327,4312.0,0.0,1995.0,105.0,19.0,6213.0,3.165878782790634e-05,0.30000000000000004,0.30000000000000004,0.0,4533.410286664963,,,,0.00019924893988192908,8.508850401968403e-05,0.00045637035509571433,7.116603228496388e-05,0.0001,0.0,0.0001,0.0001,0.06376168,0.03513012,0.15158573,0.0129677765,0.3,5.551115123125783e-17,0.30000000000000004,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,0.3398915,0.021715622,0.3890459,0.3048138,0.33895946305174796,0.02214992050936414,0.42010000000000003,0.15780000000000005,1.5116612632604054e-05,1.3410172315951025e-05,4.5561369589623425e-05,2.493888500205754e-07
328,4331.0,0.0,1995.0,105.0,19.0,6232.0,2.9337406085247728e-05,0.3155,0.3155,0.0,4542.002639055252,,,,0.00019236212675524358,9.220364558818697e-05,0.00039321472286246717,4.315589467296377e-05,0.0001,0.0,0.0001,0.0001,0.073742986,0.040164143,0.15788846,0.02167205,0.3155,0.0,0.3155,0.3155,,,,,,,,,,,,,,,,,,,,,0.33892804,0.016817532,0.38741896,0.31825727,0.3377846489948531,0.021215775827534228,0.41200000000000003,0.17259999999999998,1.659738152321099e-05,9.926940566818965e-06,3.7945749619411354e-05,7.847522731644261e-07
329,4350.0,0.0,1995.0,105.0,19.0,6251.0,2.7186239741373235e-05,0.38420000000000004,0.38420000000000004,0.0,4550.932188987732,,,,0.0001549806713430573,8.984626171942549e-05,0.0003927864017896354,2.955260788439773e-05,0.0001,0.0,0.0001,0.0001,0.052306056,0.034630414,0.1296659,0.016751563,0.38420000000000004,0.0,0.38420000000000004,0.38420000000000004,,,,,,,,,,,,,,,,,,,,,0.33801752,0.017640091,0.37262976,0.30841354,0.3375255969880356,0.020333155672211327,0.42010000000000003,0.15780000000000005,0.0038039327052810166,0.011116596340030309,0.048227202614225334,3.5570889142331975e-06
330,4369.0,0.0,1995.0,105.0,19.0,6270.0,2.5192807746117418e-05,0.36829999999999996,0.36829999999999996,0.0,4561.152589797974,,,,0.0001903606785668267,0.00013219605310094357,0.0005164999747648835,2.7057991246692836e-05,0.0001,0.0,0.0001,0.0001,0.09527151,0.06576276,0.21684621,0.015320449,0.3682999999999999,5.551115123125783e-17,0.36829999999999996,0.36829999999999996,,,,,,,,,,,,,,,,,,,,,0.34199017,0.020080803,0.38614818,0.3082485,0.3379942284534789,0.019294605903745623,0.391,0.15780000000000005,0.12650563495121592,0.2916163741923172,0.7999982880891966,1.478526986098518e-06
331,4388.0,0.0,1995.0,105.0,19.0,6289.0,2.3345544222761827e-05,0.3023,0.3023,1.0,4580.8441433906555,0.4182,0.4182,0.0,0.0002995694808810691,0.0001307113667633131,0.0006379172555170953,7.59515241952613e-05,0.0001,0.0,0.0001,0.0001,0.1290817,0.06520895,0.2927273,0.03792719,0.30229999999999996,5.551115123125783e-17,0.3023,0.3023,,,,,,,,,,,,,,,,,,,,,0.3420995,0.019472012,0.3763201,0.3042993,0.33954513467840025,0.020988354607830703,0.42010000000000003,0.15780000000000005,0.12632535331971098,0.2914817130750852,0.8000083883196396,1.9235235747355677e-06
332,4407.0,0.0,1995.0,105.0,19.0,6308.0,2.1633731362909434e-05,0.38580000000000003,0.38580000000000003,0.0,4590.159460306168,,,,0.00015809190558179075,7.303532909482887e-05,0.0003154182923026383,4.323454049881548e-05,0.0001,0.0,0.0001,0.0001,0.050195113,0.031712703,0.1396883,0.015020827,0.3858,5.551115123125783e-17,0.38580000000000003,0.38580000000000003,,,,,,,,,,,,,,,,,,,,,0.34453183,0.017575193,0.37652388,0.31544882,0.3391386668182082,0.02074805134527293,0.42010000000000003,0.17259999999999998,0.1262415540443607,0.29145654689144684,0.8000107225091968,1.1090658097855453e-07
333,4426.0,0.0,1995.0,105.0,19.0,6327.0,2.0047437241844845e-05,0.3204,0.3204,0.0,4599.632059574127,,,,0.00024585403662058525,0.00013916284988248407,0.0006651351577602327,3.4672200854402035e-05,0.0001,0.0,0.0001,0.0001,0.099446215,0.07118293,0.28169924,0.021752315,0.3204000000000001,5.551115123125783e-17,0.3204,0.3204,,,,,,,,,,,,,,,,,,,,,0.3411183,0.016932923,0.37053344,0.31805012,0.3381701659642988,0.02035226692138842,0.42010000000000003,0.15780000000000005,0.12626341613344047,0.29152099097588063,0.8000048424533639,5.707657713977071e-07
334,4445.0,0.0,1995.0,105.0,19.0,6346.0,1.8577458193585414e-05,0.34819999999999995,0.34819999999999995,0.0,4608.353404283524,,,,0.00021555414099970626,0.00012378480299733203,0.0005058768438175321,6.205827230587602e-05,0.0001,0.0,0.0001,0.0001,0.106218524,0.0712729,0.28311655,0.019255957,0.3482,5.551115123125783e-17,0.34819999999999995,0.34819999999999995,,,,,,,,,,,,,,,,,,,,,0.343139,0.020680517,0.3837913,0.3136033,0.3391640439423836,0.019964342105082564,0.39410000000000006,0.15780000000000005,0.12641038036135177,0.2916507764281126,0.7999936451797248,4.81083172774684e-07
335,4464.0,0.0,1995.0,105.0,19.0,6365.0,1.7215265411283778e-05,0.34430000000000005,0.34430000000000005,0.0,4617.692907094955,,,,0.0005114165598772363,0.0002807920214369633,0.0010710065253078938,0.00010333358659408987,0.0001,0.0,0.0001,0.0001,0.21248113,0.10692041,0.4078698,0.01840613,0.3443000000000001,5.551115123125783e-17,0.34430000000000005,0.34430000000000005,,,,,,,,,,,,,,,,,,,,,0.33905753,0.02572878,0.4027995,0.29029924,0.33828057709150017,0.018772965149488636,0.391,0.18600000000000005,0.12643810841953787,0.29163480109277673,0.8000005837265433,9.026162651043571e-07
336,4483.0,0.0,1995.0,105.0,19.0,6384.0,1.595295546315778e-05,0.3641,0.3641,1.0,4638.506186723709,0.35650000000000004,0.35650000000000004,0.0,0.00035643223074859835,0.00024166760496990971,0.0010022803908213973,8.819409413263202e-05,0.0001,0.0,0.0001,0.0001,0.13135917,0.08914528,0.34182823,0.018571928,0.3640999999999999,5.551115123125783e-17,0.3641,0.3641,,,,,,,,,,,,,,,,,,,,,0.34661102,0.019591203,0.3901469,0.31177884,0.3427875332561218,0.02035895145518115,0.3807000000000001,0.15780000000000005,0.12645542693414485,0.2916383119027231,0.800022151536856,6.042871164608323e-07
337,4502.0,0.0,1995.0,105.0,19.0,6403.0,1.478320443684158e-05,0.4102,0.4102,0.0,4648.026134967804,,,,0.00013175010846882488,9.478359428529111e-05,0.00036310794530436397,3.876837217831053e-05,0.0001,0.0,0.0001,0.0001,0.055483904,0.035508502,0.14286011,0.01614809,0.41019999999999995,5.551115123125783e-17,0.4102,0.4102,,,,,,,,,,,,,,,,,,,,,0.34370112,0.01299485,0.3607403,0.32505715,0.34089347053844893,0.01951683697281731,0.387,0.15780000000000005,0.1269696251494012,0.2914274014632096,0.7999995120786205,2.392496489717835e-08
338,4521.0,0.0,1995.0,105.0,19.0,6422.0,1.3699225446103852e-05,0.32659999999999995,0.32659999999999995,0.0,4657.4413475990295,,,,0.00011007009632319548,6.296968884969286e-05,0.0002608794020488858,2.448268969601486e-05,0.0001,0.0,0.0001,0.0001,0.039494887,0.019203756,0.07970108,0.008501916,0.32659999999999995,0.0,0.32659999999999995,0.32659999999999995,,,,,,,,,,,,,,,,,,,,,0.3502473,0.018837374,0.3835223,0.32330936,0.33971576497322986,0.019776757267735465,0.4102,0.15780000000000005,0.2507346952429079,0.36872704014694785,0.80001435677025,9.720849018191492e-08
339,4540.0,0.0,1995.0,105.0,19.0,6441.0,1.2694729253387404e-05,0.27280000000000004,0.27280000000000004,0.0,4666.583315849304,,,,0.0001568751486047404,0.00010672326822840272,0.0004589925520122051,3.8240857975324616e-05,0.0001,0.0,0.0001,0.0001,0.05950994,0.03196708,0.11906052,0.017236643,0.27280000000000004,0.0,0.27280000000000004,0.27280000000000004,,,,,,,,,,,,,,,,,,,,,0.3457479,0.016155863,0.37959424,0.32530695,0.3406201986109631,0.017004426930685455,0.41859999999999997,0.21230000000000004,0.24921406371053081,0.3669531508087143,0.8000176073455557,9.511174123447072e-07
340,4559.0,0.0,1995.0,105.0,19.0,6460.0,1.1763887779702444e-05,0.32410000000000005,0.32410000000000005,0.0,4675.51168680191,,,,0.00015666649596823845,6.79070865199449e-05,0.0002801948576234281,5.275374496704899e-05,0.0001,0.0,0.0001,0.0001,0.049919933,0.02661654,0.117820725,0.014656013,0.3241,5.551115123125783e-17,0.32410000000000005,0.32410000000000005,,,,,,,,,,,,,,,,,,,,,0.34724686,0.01745384,0.39038086,0.3248677,0.34008829605064045,0.017849412521837693,0.4102,0.18600000000000005,0.25236595359331737,0.3712350615065699,0.800004855065381,1.8797972358097762e-06
341,4578.0,0.0,1995.0,105.0,19.0,6479.0,1.090130029015825e-05,0.31820000000000004,0.31820000000000004,1.0,4694.681045532227,0.25670000000000004,0.25670000000000004,0.0,0.0002051147997311394,0.00014853278626919281,0.0005557409604080021,3.990705590695143e-05,0.0001,0.0,0.0001,0.0001,0.070791155,0.046747245,0.18550627,0.0063413824,0.31820000000000004,0.0,0.31820000000000004,0.31820000000000004,,,,,,,,,,,,,,,,,,,,,0.35620874,0.017020166,0.38890123,0.32960624,0.3446019537606173,0.02119858546594521,0.41859999999999997,0.15780000000000005,0.2522306183747109,0.3710858108913816,0.8000162446747993,1.9560912969333867e-06
342,4597.0,0.0,1995.0,105.0,19.0,6498.0,1.0101962058941901e-05,0.32520000000000004,0.32520000000000004,0.0,4703.97304224968,,,,0.00017406955400171378,8.463301418024647e-05,0.00037509348476305604,5.0000489864032716e-05,0.0001,0.0,0.0001,0.0001,0.08136665,0.04344075,0.16775738,0.013858994,0.3252,5.551115123125783e-17,0.32520000000000004,0.32520000000000004,,,,,,,,,,,,,,,,,,,,,0.34725866,0.01786752,0.38226044,0.31464612,0.3457405171209325,0.0202582301752425,0.41859999999999997,0.1775,0.252307890956725,0.37118775111779156,0.8000134858385121,4.160632478437405e-06
343,4616.0,0.0,1995.0,105.0,19.0,6517.0,9.361235331938577e-06,0.31710000000000005,0.31710000000000005,0.0,4713.352454662323,,,,0.0002216284059007497,0.0001573519494430468,0.0007130657904781401,7.583087426610291e-05,0.0001,0.0,0.0001,0.0001,0.08199981,0.04042139,0.16455598,0.022039633,0.31710000000000005,0.0,0.31710000000000005,0.31710000000000005,,,,,,,,,,,,,,,,,,,,,0.3482869,0.018646996,0.37313315,0.29480717,0.3455111653095939,0.020680644420962218,0.4102,0.15780000000000005,0.25219950461406326,0.3710671209690206,0.8000116488265568,2.7021163978644463e-06
344,4635.0,0.0,1995.0,105.0,19.0,6536.0,8.674822418518761e-06,0.33330000000000004,0.33330000000000004,0.0,4723.3227117061615,,,,0.00026775961103137687,0.0001444164270006293,0.0006305462447926402,6.737528747180477e-05,0.0001,0.0,0.0001,0.0001,0.11658308,0.06492115,0.27622008,0.03068287,0.3333000000000001,5.551115123125783e-17,0.33330000000000004,0.33330000000000004,,,,,,,,,,,,,,,,,,,,,0.35277313,0.020945163,0.39069265,0.31683904,0.34426012888679075,0.022120990916134235,0.4102,0.15780000000000005,0.25213498405294954,0.3710000118802444,0.8000065236568772,2.0594203851844205e-06
345,4654.0,0.0,1995.0,105.0,19.0,6555.0,8.038740756371095e-06,0.2972,0.2972,0.0,4732.6888773441315,,,,0.00023374570365477767,8.71765398223979e-05,0.0003571527195163071,6.834117812104523e-05,0.0001,0.0,0.0001,0.0001,0.106720656,0.053574663,0.17728283,0.013559023,0.2972,0.0,0.2972,0.2972,,,,,,,,,,,,,,,,,,,,,0.34966376,0.021323299,0.38039216,0.29852235,0.34579330513885037,0.017962025884622833,0.41859999999999997,0.15780000000000005,0.2523142152832629,0.3712270929036691,0.80000997806368,2.5853112013700856e-06
346,4673.0,0.0,1995.0,105.0,19.0,6574.0,7.44929980470723e-06,0.3265,0.3265,1.0,4753.541511297226,0.34230000000000005,0.34230000000000005,0.0,0.00016017804611894663,0.0001003320489318905,0.0003836273099295795,3.350764018250629e-05,0.0001,0.0,0.0001,0.0001,0.08589195,0.05339149,0.17916748,0.013076285,0.32650000000000007,5.551115123125783e-17,0.3265,0.3265,,,,,,,,,,,,,,,,,,,,,0.36098978,0.01813988,0.39265597,0.32385102,0.35933821265055904,0.016853843674637662,0.4102,0.17259999999999998,0.2521479106351072,0.37102263085801346,0.8000053183309297,6.955165656093516e-07
347,4692.0,0.0,1995.0,105.0,19.0,6593.0,6.9030796317732965e-06,0.3627,0.3627,0.0,4762.633266687393,,,,0.0001888622500700876,8.587604566689091e-05,0.0003446972987148911,5.741899076383561e-05,0.0001,0.0,0.0001,0.0001,0.08727311,0.043971676,0.19254325,0.026719315,0.3627000000000001,5.551115123125783e-17,0.3627,0.3627,,,,,,,,,,,,,,,,,,,,,0.36030793,0.015192574,0.38893312,0.33608422,0.35873551544447735,0.016687287990955712,0.39410000000000006,0.17259999999999998,0.2519222549204441,0.3707264092845716,0.8000102216070925,1.653014548141492e-06
348,4711.0,0.0,1995.0,105.0,19.0,6612.0,6.3969110724328246e-06,0.3225,0.3225,0.0,4771.537216901779,,,,0.00018751170177387798,9.533080844652481e-05,0.0004472102446015924,5.956496170256287e-05,0.0001,0.0,0.0001,0.0001,0.0794817,0.034505654,0.15318108,0.03326026,0.32249999999999995,5.551115123125783e-17,0.3225,0.3225,,,,,,,,,,,,,,,,,,,,,0.35920835,0.0159659,0.38042396,0.31602046,0.35845644155463413,0.018217650584841164,0.41859999999999997,0.1775,0.2520074781541655,0.3708463992497117,0.7999984590164511,4.488579834414304e-06
349,4730.0,0.0,1995.0,105.0,19.0,6631.0,5.927857340695605e-06,0.3526,0.3526,0.0,4781.086773395538,,,,0.0001593039611786177,0.00010109958051526877,0.0003979629254899919,2.5765706595848314e-05,0.0001,0.0,0.0001,0.0001,0.065894835,0.049441367,0.1982903,0.013007816,0.35259999999999997,5.551115123125783e-17,0.3526,0.3526,,,,,,,,,,,,,,,,,,,,,0.3635085,0.015362836,0.38861474,0.33337924,0.35851978408040275,0.02051928545436338,0.4102,0.15780000000000005,0.25210882694034925,0.3709835216293269,0.8000050953890339,4.156411788596059e-07
350,4749.0,0.0,1995.0,105.0,19.0,6650.0,5.4931969905085455e-06,0.3525,0.3525,0.0,4789.849266052246,,,,0.00016815906534854244,0.00012124815260030895,0.00054514454677701,2.9372678909567185e-05,0.0001,0.0,0.0001,0.0001,0.041793004,0.023441318,0.12231562,0.015615558,0.3525,0.0,0.3525,0.3525,,,,,,,,,,,,,,,,,,,,,0.36187488,0.014325572,0.3809062,0.32611945,0.35693683379160035,0.020213601483724714,0.41859999999999997,0.17259999999999998,0.2518898142396096,0.3706963700502093,0.8000077437444283,1.656226019256077e-06
351,4768.0,0.0,1995.0,105.0,19.0,6669.0,5.090408125947111e-06,0.2659,0.2659,1.0,4809.280212163925,0.23929999999999996,0.23929999999999996,0.0,0.00015410367187642906,7.835252317150843e-05,0.0003349210601300001,3.105699579464272e-05,0.0001,0.0,0.0001,0.0001,0.07164602,0.036185488,0.15296888,0.010344507,0.2659000000000001,5.551115123125783e-17,0.2659,0.2659,,,,,,,,,,,,,,,,,,,,,0.36123365,0.015041991,0.38679448,0.3223085,0.35614570334559925,0.02069316399820337,0.41859999999999997,0.15780000000000005,0.2520544972072022,0.3709231493067091,0.800002493652994,2.059666471575271e-06
352,4787.0,0.0,1995.0,105.0,19.0,6688.0,4.717153769195066e-06,0.3425,0.3425,0.0,4819.8950984478,,,,0.000148402402070739,7.241015053745391e-05,0.0002746544196270406,5.8799727412406355e-05,0.0001,0.0,0.0001,0.0001,0.06444861,0.044687383,0.1583684,0.019719508,0.3425000000000001,5.551115123125783e-17,0.3425,0.3425,,,,,,,,,,,,,,,,,,,,,0.3601644,0.016178042,0.3837591,0.31917113,0.35537982348545144,0.021763180156469497,0.3994,0.15780000000000005,0.25210798469142476,0.3709978785237032,0.8000034636834501,1.886337643015352e-07
353,4806.0,0.0,1995.0,105.0,19.0,6707.0,4.371268301417607e-06,0.34550000000000003,0.34550000000000003,0.0,4829.349960565567,,,,0.00022212178656546812,0.00010686792231344154,0.0005130938370712101,3.297678631497547e-05,0.0001,0.0,0.0001,0.0001,0.10942237,0.058243707,0.23425385,0.037067354,0.3455000000000001,5.551115123125783e-17,0.34550000000000003,0.34550000000000003,,,,,,,,,,,,,,,,,,,,,0.3610669,0.015623281,0.38353735,0.3162562,0.35533920252128604,0.020120787414555922,0.4102,0.15780000000000005,0.2515636031153589,0.3702502461473155,0.8000048117603197,2.3229925032400057e-07
354,4825.0,0.0,1995.0,105.0,19.0,6726.0,4.050744897857964e-06,0.35129999999999995,0.35129999999999995,0.0,4839.053707122803,,,,0.00020404716855814008,0.00011935296905876996,0.0005362679366953671,4.785119745065458e-05,0.0001,0.0,0.0001,0.0001,0.07180097,0.047177672,0.17374645,0.021575062,0.3513,5.551115123125783e-17,0.35129999999999995,0.35129999999999995,,,,,,,,,,,,,,,,,,,,,0.36141378,0.015448976,0.38832346,0.32474938,0.35604046171698717,0.02076097237205673,0.41859999999999997,0.21940000000000004,0.2518099909405404,0.3706187206975465,0.8000024702540761,1.6985732946455116e-06
355,4844.0,0.0,1995.0,105.0,19.0,6745.0,3.7537238842559755e-06,0.27280000000000004,0.27280000000000004,0.0,4848.754125833511,,,,0.00011987489809447045,6.65006469049222e-05,0.0002533580409362912,2.6963165510096587e-05,0.0001,0.0,0.0001,0.0001,0.044344965,0.02241893,0.102636896,0.014776208,0.27280000000000004,0.0,0.27280000000000004,0.27280000000000004,,,,,,,,,,,,,,,,,,,,,0.35900292,0.015868414,0.37320963,0.31814578,0.3554820605669998,0.02210596636397337,0.41859999999999997,0.15780000000000005,0.25187702794076994,0.3707045640423343,0.8000011485405859,2.2486302992393668e-07
356,4863.0,0.0,1995.0,105.0,19.0,6764.0,3.478481947032706e-06,0.2793,0.2793,1.0,4867.138695240021,0.251,0.251,0.0,0.00013839143139193766,6.217803509143324e-05,0.0003014885005541146,7.714003004366532e-05,0.0001,0.0,0.0001,0.0001,0.06645629,0.032285728,0.12313393,0.017753227,0.2793,0.0,0.2793,0.2793,,,,,,,,,,,,,,,,,,,,,0.3633843,0.015078577,0.38008168,0.3144142,0.36025486890164515,0.021499664923566156,0.4102,0.15780000000000005,0.2514946007852375,0.3701699582072741,0.8000012256349839,5.310298334037963e-07
357,4882.0,0.0,1995.0,105.0,19.0,6783.0,3.2234221346386408e-06,0.3667,0.3667,0.0,4877.586665153503,,,,0.00027023086820716143,0.0001753370151523336,0.0007446966483257711,7.471987919416279e-05,0.0001,0.0,0.0001,0.0001,0.114637524,0.06420797,0.26292402,0.016410112,0.36669999999999997,5.551115123125783e-17,0.3667,0.3667,,,,,,,,,,,,,,,,,,,,,0.36507455,0.020379275,0.3883977,0.31575173,0.3583591230404874,0.024004588434273888,0.4102,0.15780000000000005,0.2518222467341829,0.37063939508280114,0.8000007498239657,5.511159786096437e-09
358,4901.0,0.0,1995.0,105.0,19.0,6802.0,2.9870645920533907e-06,0.29090000000000005,0.29090000000000005,0.0,4887.081867694855,,,,0.00019161098296333675,0.0001074625947769057,0.00038780851173214614,4.901886859443039e-05,0.0001,0.0,0.0001,0.0001,0.09615915,0.057508018,0.19500783,0.012173851,0.2909,5.551115123125783e-17,0.29090000000000005,0.29090000000000005,,,,,,,,,,,,,,,,,,,,,0.36319625,0.020132476,0.3867027,0.3063466,0.3594439729237929,0.020275458828556615,0.3994,0.17259999999999998,0.2524560471120665,0.37146107619351887,0.8000040740317085,2.511109136234371e-07
359,4920.0,0.0,1995.0,105.0,19.0,6821.0,2.7680379746785296e-06,0.3417,0.3417,0.0,4895.932572126389,,,,0.00014138979855084067,5.816032876755836e-05,0.0002497163659427315,3.2999283575918525e-05,0.0001,0.0,0.0001,0.0001,0.06601235,0.031796567,0.14438842,0.028106345,0.34170000000000006,5.551115123125783e-17,0.3417,0.3417,,,,,,,,,,,,,,,,,,,,,0.3639197,0.015840184,0.37981632,0.32783976,0.35827017402189476,0.021464195072981366,0.3994,0.17259999999999998,0.2525077457647444,0.37146705068432584,0.8000051827681102,4.4821777615003305e-07
360,4939.0,0.0,1995.0,105.0,19.0,6840.0,2.565071491807053e-06,0.34630000000000005,0.34630000000000005,0.0,4905.563953399658,,,,0.0001432556410792232,7.402555680081723e-05,0.00029682734748348594,3.9302347431657836e-05,0.0001,0.0,0.0001,0.0001,0.059809208,0.03854679,0.14991252,0.01789369,0.3463000000000001,5.551115123125783e-17,0.34630000000000005,0.34630000000000005,,,,,,,,,,,,,,,,,,,,,0.36106217,0.015279985,0.38009307,0.3232555,0.358190357838509,0.021889111639220457,0.4102,0.15780000000000005,0.25262117450968535,0.37154445903702316,0.8000026502458284,8.777390455905751e-07
361,4958.0,0.0,1995.0,105.0,19.0,6859.0,2.3769875335057107e-06,0.26759999999999995,0.26759999999999995,1.0,4924.636676311493,0.3522,0.3522,0.0,0.00011448387299929486,5.231404261910435e-05,0.00021043047308921814,3.405984170967713e-05,0.0001,0.0,0.0001,0.0001,0.046533115,0.022298278,0.10016024,0.012093866,0.26759999999999995,0.0,0.26759999999999995,0.26759999999999995,,,,,,,,,,,,,,,,,,,,,0.3628981,0.018247806,0.3818102,0.30862716,0.36040723211545905,0.021198989690240574,0.38880000000000003,0.18600000000000005,0.2528201807974287,0.37148750830115557,0.8000023237732735,3.953692371679773e-07
362,4977.0,0.0,1995.0,105.0,19.0,6878.0,2.202694838131462e-06,0.34840000000000004,0.34840000000000004,0.0,4934.016696929932,,,,0.00025015893849437515,0.00017164150893445577,0.0006276132189668715,2.620724444568623e-05,0.0001,0.0,0.0001,0.0001,0.102253996,0.075338565,0.23804264,0.0088636745,0.3484,5.551115123125783e-17,0.34840000000000004,0.34840000000000004,,,,,,,,,,,,,,,,,,,,,0.36129513,0.02132202,0.38152516,0.29864922,0.3589712497666064,0.025117208210477703,0.41859999999999997,0.15780000000000005,0.2528550623052574,0.3713738656741283,0.8000013042254572,7.291984105618881e-07
363,4996.0,0.0,1995.0,105.0,19.0,6897.0,2.0411821608400234e-06,0.3356,0.3356,0.0,4943.224915027618,,,,0.00016937529390917107,9.163197008774149e-05,0.0003814753727056086,3.982586713391356e-05,0.0001,0.0,0.0001,0.0001,0.08582792,0.049115915,0.20436078,0.027764665,0.33560000000000006,5.551115123125783e-17,0.3356,0.3356,,,,,,,,,,,,,,,,,,,,,0.3638052,0.019021964,0.39151257,0.32652986,0.35830444599472816,0.023590449302893113,0.41859999999999997,0.18600000000000005,0.25307258908414837,0.3712071246035262,0.8000012149734769,2.677018950417568e-07
364,5015.0,0.0,1995.0,105.0,19.0,6916.0,1.8915124063512634e-06,0.3304000000000001,0.3304000000000001,0.0,4952.120276451111,,,,0.0001636866418266436,9.12487161238071e-05,0.00037954712752252817,3.298083902336657e-05,0.0001,0.0,0.0001,0.0001,0.06510553,0.03451804,0.11491394,0.01871232,0.3304000000000001,0.0,0.3304000000000001,0.3304000000000001,,,,,,,,,,,,,,,,,,,,,0.36289507,0.015866762,0.37761408,0.31441206,0.3593249437229501,0.021458313145219662,0.41859999999999997,0.15780000000000005,0.2541803302912844,0.37056343320572704,0.8000012405080043,3.7588800744551284e-07
365,5034.0,0.0,1995.0,105.0,19.0,6935.0,1.7528171919297683e-06,0.27569999999999995,0.27569999999999995,0.0,4962.328700065613,,,,0.00013087562001601327,6.791432094280414e-05,0.00022112797887530178,2.8298894903855398e-05,0.0001,0.0,0.0001,0.0001,0.07404112,0.035432883,0.12736258,0.011526979,0.2756999999999999,5.551115123125783e-17,0.27569999999999995,0.27569999999999995,,,,,,,,,,,,,,,,,,,,,0.36286744,0.017421741,0.38074276,0.32693154,0.35833802281386323,0.021522042284579407,0.3994,0.1977,0.2971273349520005,0.3485734802428649,0.80000166142068,3.638773477104639e-08
